0287C7A3-CB58-4C66-97A3-E2E3E846541C#appfire#01.1001.1001.1004.#appfire# #appfire#Newproj.newproj.web.newproj.view.location.CurrencyMain#appfire# #appfire#1#appfire#0#appfire#Currency#appfire# #appfire#3773A735-6BBD-413E-A605-3034565F9A59#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
04D4CBC0-3FB7-4DB9-B1A1-AA528A8A97ED#appfire#02.1004.1003.#appfire# #appfire#Newproj.view.usermanagement.admin.AdminUserManagement#appfire# #appfire#1#appfire#0#appfire#User Management#appfire# #appfire#null#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
0B188BDC-82F6-4389-98D8-BE3C30C0C95C#appfire#01.1001.1001.1007.#appfire# #appfire#Newproj.newproj.web.newproj.view.location.DistrictMain#appfire# #appfire#1#appfire#0#appfire#District#appfire# #appfire#7A5586E3-4A72-4AB4-89D4-9F47F77D2A40#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
0E46AFA0-31B0-4CEC-AD20-8CE44A3419A6#appfire#01.1001.1001.1002.#appfire# #appfire#Newproj.newproj.web.newproj.view.location.LanguageMain#appfire# #appfire#1#appfire#0#appfire#Language#appfire# #appfire#F48D671F-1CBD-4185-96FF-E02494AB9505#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
154798D9-674D-4AD8-AB06-D0134D1A8450#appfire#01.1001.1004.1003.#appfire# #appfire#Newproj.newproj.web.newproj.view.customers.AppCustomerMain#appfire# #appfire#1#appfire#0#appfire#AppCustomer#appfire# #appfire#B872DC0C-9047-4370-AE77-352EE993EE33#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
1C75FB55-1CEF-49CE-AC9A-74C60BBE4BE5#appfire#01.1001.1001.1011.#appfire# #appfire#Newproj.newproj.web.newproj.view.location.AddressTypeMain#appfire# #appfire#1#appfire#0#appfire#Address Type#appfire# #appfire#340580CA-AE93-48C0-8318-0C4B34D55894#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
1EE23B2A-5E9A-44DE-9D09-689957937BF5#appfire#01.#appfire# #appfire##appfire# #appfire#1#appfire#1#appfire#Resources#appfire# #appfire#null#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
2107386D-4660-4F79-B8E6-AF8841B5A1B6#appfire#01.1001.1001.1009.#appfire# #appfire#Newproj.newproj.web.newproj.view.location.TalukaMain#appfire# #appfire#1#appfire#0#appfire#Taluka#appfire# #appfire#C19D3572-4ED0-4E9D-900C-A76EA45E9BB5#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
212DC05A-271C-4868-A975-FCD35364BF2A#appfire#01.1002.#appfire# #appfire##appfire# #appfire#1#appfire#0#appfire#Data Visualizer#appfire# #appfire#null#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
217C26F9-AF02-44F0-8EB3-069B7061447D#appfire#01.1001.1004.#appfire# #appfire##appfire# #appfire#1#appfire#0#appfire#customers#appfire# #appfire#null#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
3BA87076-B21B-4575-979B-D134457B80DA#appfire#02.1004.1001.#appfire# #appfire#Newproj.view.usermanagement.roles.RoleManagement#appfire# #appfire#1#appfire#0#appfire#Role Feature#appfire# #appfire#null#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
3F2BAF29-FD87-4227-9372-65DCE8E2ECA7#appfire#02.1003.#appfire# #appfire##appfire# #appfire#1#appfire#0#appfire#Authentication & Authorization#appfire# #appfire#null#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
420321CC-92CD-4CCE-9792-23458CE3F276#appfire#01.1001.1003.1003.#appfire# #appfire#Newproj.newproj.web.newproj.view.authentication.QuestionMain#appfire# #appfire#1#appfire#0#appfire#Question#appfire# #appfire#DC021070-B41F-41DE-8277-76A79A443FAC#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
438C1C8C-81F4-4D01-B923-9CEA6C3E6DDE#appfire#01.1001.1001.1003.#appfire# #appfire#Newproj.newproj.web.newproj.view.location.CountryMain#appfire# #appfire#1#appfire#0#appfire#Country#appfire# #appfire#EEB1E488-D461-41FC-8972-BC55EEA8FDCC#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
49A56682-0047-470F-B93E-1D3736130671#appfire#01.1001.1002.#appfire# #appfire##appfire# #appfire#1#appfire#0#appfire#contacts#appfire# #appfire#null#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
4BF19172-5E54-4A0D-85AE-B32CD1AD1404#appfire#02.1004.1002.#appfire# #appfire#Newproj.view.usermanagement.users.UserRoleMainView#appfire# #appfire#1#appfire#0#appfire#User Role#appfire# #appfire#null#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
5375B56D-218D-45A7-968D-33593FC128DD#appfire#02.1001.1001.#appfire# #appfire#Newproj.view.logger.LogConfigurationTabPanel#appfire# #appfire#1#appfire#0#appfire#Log Configuration#appfire# #appfire#null#appfire#1#appfire#1#appfire#null#appfire#0#appfire#null#appfire#2016-01-05 07:05:10#appfire#null#appfire#2016-01-05 07:05:10#appfire#1#appfire#1#appfire#51000#appfire#0
